District ID,School ID,District Name,School Name,County,AYP Report Type,Extended Code,AYP Designation 08-09,AYP ELA 08-09,AYP Math 08-09,AYP Grad-Attnd 08-09,AYP Designation 07-08,AYP ELA 07-08,AYP Math 07-08,AYP Grad-Attnd 07-08,Title I 08-09,Title 07-08,ELA All AYP,ELA EconDisadv AYP,ELA LimEngProf AYP,ELA Disabled AYP,ELA Asian AYP,ELA Black AYP,ELA Hispanic AYP,ELA Native AYP,ELA White AYP,ELA Multi AYP,ELA All Participation,ELA EconDisadv Participation,ELA LimEngProf Participation,ELA Disabled Participation,ELA Asian Participation,ELA Black Participation,ELA Hispanic Participation,ELA Native Participation,ELA White Participation,ELA Multi Participation,ELA All Acad Status,ELA EconDisadv Acad Status,ELA LimEngProf Acad Status,ELA Disabled Acad Status,ELA Asian Acad Status,ELA Black Acad Status,ELA Hispanic Acad Status,ELA Native Acad Status,ELA White Acad Status,ELA Multi Acad Status,ELA All Acad Growth,ELA EconDisadv Acad Growth,ELA LimEngProf Acad Growth,ELA Disabled Acad Growth,ELA Asian Acad Growth,ELA Black Acad Growth,ELA Hispanic Acad Growth,ELA Native Acad Growth,ELA White Acad Growth,ELA Multi Acad Growth,MATH All AYP,MATH EconDisadv AYP,MATH LimEngProf AYP,MATH Disabled AYP,MATH Asian AYP,MATH Black AYP,MATH Hispanic AYP,MATH Native AYP,MATH White AYP,MATH Multi AYP,MATH All Participation,MATH EconDisadv Participation,MATH LimEngProf Participation,MATH Disabled Participation,MATH Asian Participation,MATH Black Participation,MATH Hispanic Participation,MATH Native Participation,MATH White Participation,MATH Multi Participation,MATH All Acad Status,MATH EconDisadv Acad Status,MATH LimEngProf Acad Status,MATH Disabled Acad Status,MATH Asian Acad Status,MATH Black Acad Status,MATH Hispanic Acad Status,MATH Native Acad Status,MATH White Acad Status,MATH Multi Acad Status,MATH All Acad Growth,MATH EconDisadv Acad Growth,MATH LimEngProf Acad Growth,MATH Disabled Acad Growth,MATH Asian Acad Growth,MATH Black Acad Growth,MATH Hispanic Acad Growth,MATH Native Acad Growth,MATH White Acad Growth,MATH Multi Acad Growth,All Other Indicator,EconDisadv Other Indicator,LimEngProf Other Indicator,Disabled Other Indicator,Asian Other Indicator,Black Other Indicator,Hispanic Other Indicator,Native Other Indicator,White Other Indicator,Multi Other Indicator
2003,318,Sutherlin SD 130,East Sutherlin Primary School,Douglas,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2003,321,Sutherlin SD 130,Sutherlin High School,Douglas,HSG,2Years,NOT MET,MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA
2003,319,Sutherlin SD 130,Sutherlin Middle School,Douglas,E,2Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,NA
2003,320,Sutherlin SD 130,West Sutherlin Intermediate,Douglas,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2102,661,Sweet Home SD 55,Crawfordsville Elementary School,Linn,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2102,662,Sweet Home SD 55,Foster Elementary School,Linn,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2102,663,Sweet Home SD 55,Hawthorne Elementary School,Linn,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2102,664,Sweet Home SD 55,Holley Elementary School,Linn,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2102,666,Sweet Home SD 55,Oak Heights Elementary School,Linn,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2102,4484,Sweet Home SD 55,Sweet Home Charter School,Linn,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2102,669,Sweet Home SD 55,Sweet Home High School,Linn,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,NOT MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2102,668,Sweet Home SD 55,Sweet Home Junior High School,Linn,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2055,402,Three Rivers/Josephine County SD,Applegate Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2055,443,Three Rivers/Josephine County SD,Evergreen Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2055,444,Three Rivers/Josephine County SD,Fleming Middle School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,MET,NA,NA,MET,MET,MET,NA,MET,MET,NA,MET,NA,NA,MET,MET,MET,NA,MET,MET,NA,MET,NA,NA,MET,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,MET,MET,NA,MET,MET,NA,MET,NA,NA,MET,MET,MET,NA,MET,MET,NA,MET,NA,NA,MET,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2055,445,Three Rivers/Josephine County SD,Fruitdale Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2055,446,Three Rivers/Josephine County SD,Ft Vannoy Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2055,455,Three Rivers/Josephine County SD,Hidden Valley High School,Josephine,HSG,2Years,NOT MET,MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA
2055,456,Three Rivers/Josephine County SD,Illinois Valley High School,Josephine,HSG,2Years,MET,MET,MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2055,447,Three Rivers/Josephine County SD,Jerome Prairie Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2055,448,Three Rivers/Josephine County SD,Lincoln Savage Middle School,Josephine,E,2Years,NOT MET,MET,NOT MET,MET,NOT MET,NOT MET,MET,MET,n,n,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2055,449,Three Rivers/Josephine County SD,Lorna Byrne Middle School,Josephine,E,2Years,NOT MET,NOT MET,MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2055,450,Three Rivers/Josephine County SD,Madrona Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2055,451,Three Rivers/Josephine County SD,Manzanita Elementary School,Josephine,E,2Years,NOT MET,MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2055,457,Three Rivers/Josephine County SD,North Valley High School,Josephine,HSG,2Years,NOT MET,MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,MET,NOT MET,NA,NOT MET,NA,NA,MET,NA,MET,NA
2055,453,Three Rivers/Josephine County SD,Williams Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2055,454,Three Rivers/Josephine County SD,Wolf Creek Elementary School,Josephine,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2242,4364,Tigard-Tualatin SD 23J,Alberta Rider Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2242,1135,Tigard-Tualatin SD 23J,Bridgeport Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2242,1136,Tigard-Tualatin SD 23J,Charles F Tigard Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2242,1369,Tigard-Tualatin SD 23J,Deer Creek Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2242,2714,Tigard-Tualatin SD 23J,Durham Center,Washington,HSG,4Years,NOT MET,MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,NOT MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA
2242,1138,Tigard-Tualatin SD 23J,Durham Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2242,1142,Tigard-Tualatin SD 23J,Edward Byrom Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET
2242,1300,Tigard-Tualatin SD 23J,Hazelbrook Middle School,Washington,E,2Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2242,1139,Tigard-Tualatin SD 23J,James Templeton Elementary School,Washington,E,2Years,NOT MET,MET,NOT MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET
