INSTID,SCHLYR,DISTNM,ADMCNT,DISTADMPCT,PLTADMPCT,STUDENRCNT,STSTUDENRCNT,SPLEDSTUDCNT,DISTSPLEDPCT,PLTSPLEDPCT,ESLSTUDCNT,DISTESLPCT,PLTESLPCT,TEENPARCNT,DISTTEENPARPCT,PLTTEENPARPCT,NEGLFOSCARESTUDCNT,DISTNEGLFOSCAREPCT,PLTNEGLFOSCAREPCT,STUDINPVTYCNT,DISTSTUDINPVTYPCT,PLTSTUDINPVTYPCT,HOMESCHLSTUDCNT,DISTHOMESCHLPCT,PLTHOMESCHLPCT,PRIVSCHLSTUDCNT,DISTPRIVSCHLPCT,PLTPRIVSCHLPCT,MnrtyStudCnt,DistMnrtyStudPct,StMnrtyStudPct,DistYr178DropOutPct,StYr178DropOutPct,DistYr1912DropOutPct,StYr1912DropOutPct,DistYr4DropOutPct,StYr4DropOutPct,HHINCMAMT,STHHINCMAMT,HHWCHLDPCT,STHHWCHLDPCT,POPCMPLTHSPCT,STPOPCMPLTHSPCT,POPATTDCLGPCT,STPOPATTDCLGPCT,DISTTOTFTE,PLTTOTFTE,LICSTFFTE,DISTLICSTFPCT,PLTLICSTFPCT,INSTRASSTFTE,DISTINSTRASSTPCT,PLTINSTRASSTPCT,SCHLADMINFTE,DISTSCHLADMINPCT,PLTSCHLADMINPCT,CNTLADMINFTE,DISTCNTLADMINPCT,PLTCNTLADMINPCT,CLSFSUPPSTFFTE,DISTCLSFSUPPSTFPCT,PLTCLSFSUPPSTFPCT,DIRCLSRMAMT,STDIRCLSRMAMT,CLSRMSUPPAMT,STCLSRMSUPPAMT,BLDGSUPPAMT,STBLDGSUPPAMT,CNTLSUPPAMT,STCNTLSUPPAMT,GENFUNDOPCOST,STGENFUNDOPCOST,DirClsRmTotAmt,DirClsRmStTotAmt,ClsRmSuppTotAmt,ClsRmSuppStTotAmt,BldgSuppTotAmt,BldgSuppStTotAmt,CntlSuppTotAmt,CntlSuppStTotAmt,TotAmt,StTotAmt,AVGCLSSZ,STAVGCLSSZ,STUDPTCHRAMT,STSTUDPTCHRAMT,OPENENRFLG,STUDPCOMPAMT,STSTUDPCOMPAMT,STUDPNETCONNAMT,STSTUDPNETCONNAMT,SES3GrdRng,SES5GrdRng,SES8GrdRng,SES10GrdRng,BldgUnder11Cnt,Bldg11to20Cnt,Bldg21to30Cnt,Bldg31to40Cnt,Bldg41to50Cnt,Bldg51to60Cnt,BldgOver60Cnt,InstrDayKCnt,InstrDay1Cnt,InstrDay2Cnt,InstrDay3Cnt,InstrDay4Cnt,InstrDay5Cnt,InstrDay6Cnt,InstrDay7Cnt,InstrDay8Cnt,InstrDay9Cnt,InstrDay10Cnt,InstrDay11Cnt,InstrDay12Cnt,StInstrDayKAvg,StInstrDay1Avg,StInstrDay2Avg,StInstrDay3Avg,StInstrDay4Avg,StInstrDay5Avg,StInstrDay6Avg,StInstrDay7Avg,StInstrDay8Avg,StInstrDay9Avg,StInstrDay10Avg,StInstrDay11Avg,StInstrDay12Avg,Read3GrdAtAbvPct,Read5GrdAtAbvPct,Read8GrdAtAbvPct,Read10GrdAtAbvPct,StRead3GrdAtAbvPct,StRead5GrdAtAbvPct,StRead8GrdAtAbvPct,StRead10GrdAtAbvPct,Writ5GrdAtAbvPct,Writ8GrdAtAbvPct,Writ10GrdAtAbvPct,StWrit5GrdAtAbvPct,StWrit8GrdAtAbvPct,StWrit10GrdAtAbvPct,Math3GrdAtAbvPct,Math5GrdAtAbvPct,Math8GrdAtAbvPct,Math10GrdAtAbvPct,StMath3GrdAtAbvPct,StMath5GrdAtAbvPct,StMath8GrdAtAbvPct,StMath10GrdAtAbvPct,Prob5GrdAtAbvPct,Prob8GrdAtAbvPct,Prob10GrdAtAbvPct,StProb5GrdAtAbvPct,StProb8GrdAtAbvPct,StProb10GrdAtAbvPct,last column
1945,"7/1/2007","Clatskanie SD 6J",,,,883,566067,,,,,,,,,,,,,,,,,,,,,,113,12.8,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4168.373612,4565.275658,1223.603182,1396.478018,1698.841834,1418.606667,740.391279,385.264495,7831.209907,7765.62484,4538.750249,5102.242765,1624.536477,1797.957197,2201.032899,1822.471957,826.067123,417.060486,9190.386748,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1945,"7/1/2008","Clatskanie SD 6J",,,,888,564064,,,,,,,,,,,,,,,,,,,,,,115,12.95,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1945,"7/1/2009","Clatskanie SD 6J",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1946,"7/1/1999","Rainier SD 13",1326.6,93.95,95.11,1412,545085,196,13.88,11.32,,,,,,,,,0.29,164,11.61,14.31,,,,,,7.12,72,5.1,18,2.19,1.13,4.95,6.3,18.3,18.37,49697,53699,40.26,34.4,47.45,81.48,24.52,52.55,148.6,55282.8,72,48.45,55.11,20,13.46,14.08,5,3.36,2.93,2,1.35,1.42,49.6,33.38,26.45,3338.861777,3420.96401,1208.047825,1082.570434,1221.555099,1001.0682,468.165042,282.780827,6236.629743,5787.383473,3515.116529,3736.753912,1248.727932,1239.991766,1463.96046,1270.376076,468.165042,298.775495,6695.969963,6545.897251,24.46,22.83,21.3,19.54,"No",,5.88,8.02,7.52,,,,,,0,3,0,1,0,1,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,88,65,63,48,82,74,64,52,64,73,77,65,66,77,72,65,51,32,75,69,56,40,64,45,21,64,55,45,-
1946,"7/1/2000","Rainier SD 13",1326.1,96.3,95.58,1377,545680,199,14.45,12.42,,,,2,0.15,0.31,0,0,0.15,171,12.42,14.38,,,,,,28.33,70,5.08,20.86,2.82,0.83,2.26,5.25,8.02,15.67,,,32.67,30.8,75.63,,38.28,,127.2,55896.6,70.9,55.74,55.04,21.7,17.06,14.51,5,3.93,2.92,3,2.36,1.5,26.6,20.91,26.03,3494.913311,3578.414585,1311.177509,1134.431819,1385.534931,1043.786027,327.716085,291.238395,6519.341836,6047.870827,3653.574901,3947.282717,1396.264103,1347.506967,1647.847044,1351.411667,335.364502,328.390216,7033.05055,6974.591568,23.28,22.61,20.71,19.36,"No",3.88,5.73,5.26,5.99,,,,,,0,3,0,1,0,1,168,168,168,168,170,170,170,171,171,,171,171,171,168,168,168,168,170,170,170,171,171,,171,171,171,88,81,43,59,84,77,62,53,57,66,70,64,68,79,86,83,46,41,75,73,56,42,75,49,59,76,58,57,-
1946,"7/1/2001","Rainier SD 13",1253,96.98,95.5,1292,551679,176,13.62,12.74,0,0,8.99,1,0.08,0.31,14,1.08,0.68,168,13,14.31,74,5.73,3.66,,,6.73,60,4.64,22.29,1.42,0.69,2.59,4.86,8.76,13.86,,,32.67,30.8,75.63,,38.28,,154.5,56601.5,73.8,47.77,54.42,21.5,13.92,14.94,4,2.59,2.9,4,2.59,1.39,51.2,33.14,26.35,3743.127786,3663.047792,1266.019791,1165.20201,1483.724574,1087.937936,522.276787,296.942721,7015.148938,6213.130461,3973.017786,4067.62765,1378.749829,1433.480002,1807.676648,1391.866605,533.754643,321.959583,7693.198906,7214.933842,23.19,22.71,19.28,19.55,"No",6.76,5.94,13.18,,,,,,,0,2,0,0,1,1,172,172,172,172,172,172,172,172,172,,172,172,172,172,172,172,172,172,172,172,172,172,,172,172,172,85.92,80.61,70.7,45.04,85.07,78.98,64.19,53.14,71.43,67.02,86.6,69.19,66.28,78.79,93.15,71.13,40.82,30.21,76.81,75.25,56.37,44.73,44.08,34.34,46.93,61.88,51.9,49.62,-
1946,"7/1/2002","Rainier SD 13",1212,96.57,95.53,1255,554071,185,14.74,12.89,0,0,9.39,4,0.33,0.31,0,0,0.1,,,,,,,20,1.59,6.33,51,4.06,23.66,1.9,,3.2,4.4,10.9,12.2,,,,,,,,,139.5,54650.1,66.5,47.67,54.28,26.5,19,15.23,4,2.87,2.92,3,2.15,1.22,39.5,28.32,26.35,3401.471585,3558.128021,989.421649,1105.710112,1312.559258,1044.12508,547.506621,300.078602,6250.959113,6008.041817,3626.837784,3972.356403,1280.57149,1406.176936,1609.319043,1340.382984,581.465362,324.706771,7098.193679,7043.623095,23.52,23.06,21.02,20.33,"No",5.68,6.27,9.8,,,,,,,0,0,0,0,0,0,167,167,167,167,167,171,171,171,171,171,171,171,171,167,167,167,167,167,171,171,171,171,171,171,171,171,94.94,90,62.36,40.79,86.22,80.41,63.42,53.57,,,72.37,,,81.7,82.03,80.48,62.25,37.14,79.43,79.26,61.48,46.23,,,67.65,,,51.3,-
1946,"7/1/2003","Rainier SD 13",1152.31,96.19,95.55,1198,551410,162,13.52,12.68,0,0,10.05,2,0.17,0.27,0,0,0.09,,,,,,,,,,49,4.09,24.85,,0.6,3.3,4.6,13.9,12.6,,,,,,,,,114.4,53851.7,63,55.07,54.02,23,20.1,15.72,3,2.62,2.86,1,0.87,1.14,24.4,21.33,26.26,3377.33459,3615.516357,943.047579,1080.447678,1277.546744,1091.510161,452.087646,316.585551,6050.016559,6104.05975,3678.317896,4069.54675,1502.52838,1394.602386,1587.494156,1418.15316,452.087646,346.091873,7220.428078,7228.39417,24.46,23.82,21.02,20.55,,4.05,5.77,6.14,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.34,73.75,52.52,43.82,,,,,51.22,60.82,78.03,,,,95,80.48,52,36.67,,,,,23.07,24.47,,,,,-
1946,"7/1/2004","Rainier SD 13",1130.72,96.07,94.57,1177,552339,155,13.17,12.74,,,10.35,,,0.22,,,,,,,,,,,,,51,4.33,27.44,,0.4,3.4,4.2,9.1,11.3,,,,,,,,,114.2,55307,59.7,52.28,53.48,25.5,22.33,16.56,3,2.63,2.84,2,1.75,1.15,24,21.02,25.97,3402.491758,3769.575188,846.511546,1135.173281,1367.641869,1161.77714,455.973313,331.290935,6072.618486,6397.816545,3706.279541,4276.285699,1329.828241,1485.124849,1654.760535,1508.631223,455.973313,357.749569,7146.84163,7627.791341,25.58,23.64,21.52,20.27,,3.32,4.84,4.62,,"395-395","382-382","186-186","144-144",,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,98.58,77.91,42.73,50,88.78,85.08,65.03,55.79,,,83.33,,,78.86,98.63,83.34,42.35,59.57,88.09,86.47,65.92,48.68,,,,,,,-
1946,"7/1/2005","Rainier SD 13",1154.86,95.29,94.78,1212,559254,165,13.61,12.63,,,10.27,,,0.23,,,,,,,,,,,,,59,4.87,27.58,0,0.4,2.38,4.1,10.2,13.7,,,,,,,,,116.2,56575.7,61.9,53.27,53.28,24,20.65,16.51,3.6,3.1,2.92,2.4,2.07,1.17,24.3,20.91,26.12,3592.441419,4005.379562,867.381039,1214.87737,1358.895214,1242.443506,436.540429,328.162831,6255.258101,6790.86327,3958.797029,4546.761197,1348.972937,1593.279422,1678.802805,1617.38462,436.540429,358.548566,7423.1132,8115.973808,24.36,23.6,21.08,20.09,,3.41,,3.5,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53,81.01,71.59,54.26,90.13,86.23,68.34,57.36,,,76.41,,,76.98,,88.46,52.28,73.12,88.15,87.2,68.01,46.89,,,,,,,-
1946,"7/1/2006","Rainier SD 13",,,,1189,562828,170,14.3,12.62,,,,,,,,,,,,,,,,,,,92,7.74,29.41,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4050.171513,4237.396191,1002.894819,1297.259921,1477.117014,1302.577587,438.395323,348.481508,6968.578669,7185.715208,4416.077005,4777.123807,1647.839613,1685.248519,1872.360294,1675.364305,438.395323,380.772109,8374.672235,8518.508743,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1946,"7/1/2007","Rainier SD 13",,,,1206,566067,,,,,,,,,,,,,,,,,,,,,,72,5.97,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4211.137089,4565.275658,1019.021791,1396.478018,1511.789709,1418.606667,514.423126,385.264495,7256.371715,7765.62484,4558.488971,5102.242765,1652.374228,1797.957197,1912.365887,1822.471957,514.423126,417.060486,8637.652212,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1946,"7/1/2008","Rainier SD 13",,,,1168,564064,,,,,,,,,,,,,,,,,,,,,,70,5.99,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1946,"7/1/2009","Rainier SD 13",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1947,"7/1/1999","VERNONIA SCH DIST 47J",772.8,97.09,95.11,796,545085,73,9.17,11.32,,,,,,,,,0.29,163,20.48,14.31,,,,,,7.12,55,6.91,18,0,1.13,3.83,6.3,16.25,18.37,46223.5,53699,39.67,34.4,49.18,81.48,24.55,52.55,83,55282.8,47.1,56.75,55.11,12,14.46,14.08,3.8,4.58,2.93,3.1,3.73,1.42,17,20.48,26.45,3060.1701,3420.96401,1146.203178,1082.570434,1228.153266,1001.0682,385.112701,282.780827,5819.639245,5787.383473,3453.841306,3736.753912,1154.389786,1239.991766,1434.945728,1270.376076,385.112701,298.775495,6428.289521,6545.897251,21.74,22.83,19.23,19.54,"Yes",4.85,5.88,5.61,7.52,,,,,,0,1,1,2,0,4,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,77,72,56,46,82,74,64,52,55,56,86,65,66,77,81,59,34,21,75,69,56,40,64,45,45,64,55,45,-
1947,"7/1/2000","VERNONIA SCH DIST 47J",766.9,98.83,95.58,776,545680,62,7.99,12.42,,,,1,0.13,0.31,0,0,0.15,159,20.49,14.38,,,,,,28.33,39,5.03,20.86,0,0.83,5.51,5.25,20.28,15.67,,,38.05,30.8,75.39,,37.94,,79.4,55896.6,42.9,54.03,55.04,11.5,14.48,14.51,4,5.04,2.92,2.5,3.15,1.5,18.5,23.3,26.03,3151.835412,3578.414585,1278.043801,1134.431819,1348.319664,1043.786027,418.685025,291.238395,6196.883902,6047.870827,3491.457461,3947.282717,1463.266443,1347.506967,1537.421932,1351.411667,418.685025,328.390216,6910.830861,6974.591568,24.24,22.61,20.75,19.36,"Yes",25.87,5.73,110.86,5.99,,,,,,0,1,1,2,0,4,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,74,70,40,67,84,77,62,53,36,63,91,64,68,79,74,56,35,26,75,73,56,42,54,33,51,76,58,57,-
1947,"7/1/2001","VERNONIA SCH DIST 47J",742.6,96.82,95.5,767,551679,73,9.52,12.74,0,0,8.99,0,0,0.31,7,0.91,0.68,154,20.08,14.31,68,8.87,3.66,111,14.47,6.73,34,4.43,22.29,0,0.69,2.27,4.86,9.09,13.86,,,38.05,30.8,75.39,,37.94,,85.7,56601.5,47.2,55.08,54.42,13,15.17,14.94,4,4.67,2.9,4.5,5.25,1.39,17,19.84,26.35,3382.787509,3663.047792,1578.733063,1165.20201,1387.344941,1087.937936,443.01172,296.942721,6791.877233,6213.130461,3758.085749,4067.62765,1827.97116,1433.480002,1629.088722,1391.866605,443.058657,321.959583,7658.204288,7214.933842,21.91,22.71,18.22,19.55,"Yes",7.38,5.94,7.38,,,,,,,0,1,0,0,2,4,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,75.51,87.76,52.09,46.29,85.07,78.98,64.19,53.14,68.52,70.84,83.33,69.19,66.28,78.79,75.51,76.48,45.83,26.23,76.81,75.25,56.37,44.73,42.6,44.89,39.28,61.88,51.9,49.62,-
1947,"7/1/2002","VERNONIA SCH DIST 47J",701.4,95.95,95.53,731,554071,83,11.35,12.89,0,0,9.39,0,0,0.31,0,0,0.1,,,,,,,,,6.33,45,6.16,23.66,0,,1.2,4.4,1.8,12.2,,,,,,,,,82.7,54650.1,45,54.41,54.28,12.5,15.11,15.23,3,3.63,2.92,4,4.84,1.22,18.2,22.01,26.35,3428.606032,3558.128021,1356.699685,1105.710112,1366.563009,1044.12508,478.712311,300.078602,6630.581037,6008.041817,3905.30896,3972.356403,1696.889001,1406.176936,1608.78922,1340.382984,478.825854,324.706771,7689.813035,7043.623095,21.88,23.06,18.23,20.33,"Yes",4.15,6.27,4.15,,,,,,,0,0,0,0,0,0,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,69.64,77.27,62.71,35.71,86.22,80.41,63.42,53.57,,,56,,,81.7,73.21,81.82,55.93,24.56,79.43,79.26,61.48,46.23,,,22.91,,,51.3,-
1947,"7/1/2003","VERNONIA SCH DIST 47J",728.87,99.98,95.55,729,551410,83,11.39,12.68,0,0,10.05,0,0,0.27,0,0,0.09,,,,,,,,,,61,8.37,24.85,,0.6,3.7,4.6,11.3,12.6,,,,,,,,,73.8,53851.7,41.5,56.23,54.02,11.5,15.58,15.72,3,4.07,2.86,2.8,3.79,1.14,15,20.33,26.26,3143.466941,3615.516357,1228.972208,1080.447678,1277.989561,1091.510161,437.781412,316.585551,6088.210122,6104.05975,3619.533895,4069.54675,1432.462482,1394.602386,1649.977407,1418.15316,437.918587,346.091873,7139.892371,7228.39417,24.27,23.82,19.6,20.55,,4.58,5.77,4.58,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.51,71.18,49.23,48.07,,,,,67.27,73.44,70,,,,79.59,72.72,46.27,31.37,,,,,53.7,10.77,,,,,-
1947,"7/1/2004","VERNONIA SCH DIST 47J",687.58,95.9,94.57,717,552339,106,14.78,12.74,,,10.35,,,0.22,,,,,,,,,,,,,70,9.76,27.44,,0.4,3.2,4.2,11,11.3,,,,,,,,,73.1,55307,40.6,55.54,53.48,11.3,15.46,16.56,3,4.1,2.84,3.4,4.65,1.15,14.8,20.25,25.97,3169.561534,3769.575188,1245.414867,1135.173281,1273.503012,1161.77714,452.674839,331.290935,6141.154252,6397.816545,3614.147489,4276.285699,1436.070794,1485.124849,1561.127489,1508.631223,463.209972,357.749569,7074.555744,7627.791341,24.12,23.64,19.81,20.27,,5.27,4.84,5.27,,"6-434","72-426","212-212","180-180",,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,81.81,80.77,57.41,46.88,88.78,85.08,65.03,55.79,,,62.71,,,78.86,84.78,87.03,68.52,45.17,88.09,86.47,65.92,48.68,,,,,,,-
1947,"7/1/2005","Vernonia SD 47J",685.54,95.75,94.78,716,559254,101,14.11,12.63,,,10.27,,,0.23,,,,,,,,,,,,,87,12.15,27.58,0,0.4,2.86,4.1,13.2,13.7,,,,,,,,,79.5,56575.7,41.6,52.33,53.28,15.5,19.5,16.51,3,3.77,2.92,2.6,3.27,1.17,16.8,21.13,26.12,3641.349357,4005.379562,1559.102541,1214.87737,1947.716829,1242.443506,514.1381,328.162831,7662.306827,6790.86327,4032.123547,4546.761197,1745.636382,1593.279422,2578.181941,1617.38462,556.411648,358.548566,8912.353518,8115.973808,24.23,23.6,19.04,20.09,,4.42,,4.42,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,78,56.09,73.47,35,90.13,86.23,68.34,57.36,,,68.96,,,76.98,82.35,71.42,71.42,37.28,88.15,87.2,68.01,46.89,,,,,,,-
1947,"7/1/2006","Vernonia SD 47J",,,,718,562828,108,15.04,12.62,,,,,,,,,,,,,,,,,,,106,14.76,29.41,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4043.71908,4237.396191,1530.643286,1297.259921,1454.055543,1302.577587,555.328857,348.481508,7583.746766,7185.715208,4544.008077,4777.123807,1747.67461,1685.248519,1790.962757,1675.364305,558.207409,380.772109,8640.852853,8518.508743,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1947,"7/1/2007","Vernonia SD 47J",,,,692,566067,,,,,,,,,,,,,,,,,,,,,,106,15.32,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,5367.286719,4565.275658,2021.0713,1396.478018,3195.648843,1418.606667,663.576893,385.264495,11247.583755,7765.62484,5780.436026,5102.242765,2347.672904,1797.957197,3538.415115,1822.471957,663.576893,417.060486,12330.100938,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1947,"7/1/2008","Vernonia SD 47J",,,,618,564064,,,,,,,,,,,,,,,,,,,,,,87,14.08,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1947,"7/1/2009","Vernonia SD 47J",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
1948,"7/1/1999","ST HELENS SCH DIST 502",3162.7,96.37,95.11,3282,545085,475,14.47,11.32,,,,,,,,,0.29,389,11.85,14.31,,,,,,7.12,301,9.17,18,0.61,1.13,6.3,6.3,20.77,18.37,55775.67,53699,39.51,34.4,49.37,81.48,25.35,52.55,319.3,55282.8,191.3,59.91,55.11,43,13.47,14.08,8.2,2.57,2.93,4,1.25,1.42,72.8,22.8,26.45,3210.068312,3420.96401,1074.834347,1082.570434,881.136669,1001.0682,228.700703,282.780827,5394.740031,5787.383473,3651.626767,3736.753912,1184.301383,1239.991766,1122.703107,1270.376076,228.700703,298.775495,6187.33196,6545.897251,22.75,22.83,19.29,19.54,"No",6.29,5.88,18.34,7.52,,,,,,6,6,4,1,3,6,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,77,70,51,43,82,74,64,52,55,65,71,65,66,77,76,66,45,25,75,69,56,40,66,61,36,64,55,45,-
1948,"7/1/2000","ST HELENS SCH DIST 502",3223.3,97.35,95.58,3311,545680,501,15.13,12.42,,,,19,0.59,0.31,0,0,0.15,409,12.35,14.38,,,,,,28.33,307,9.27,20.86,0.77,0.83,4.37,5.25,13.49,15.67,,,36.1,30.8,78.03,,38.79,,319.5,55896.6,189.7,59.37,55.04,38.9,12.18,14.51,8,2.5,2.92,4,1.25,1.5,78.9,24.69,26.03,3364.540238,3578.414585,1154.820854,1134.431819,953.63781,1043.786027,309.406695,291.238395,5782.405597,6047.870827,3850.441401,3947.282717,1269.088791,1347.506967,1223.079193,1351.411667,334.567052,328.390216,6677.176437,6974.591568,22.51,22.61,19.43,19.36,"No",7.7,5.73,10.31,5.99,,,,,,6,6,4,1,3,6,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,83,78,47,51,84,77,62,53,63,74,75,64,68,79,73,73,45,28,75,73,56,42,70,54,54,76,58,57,-
1948,"7/1/2001","St Helens SD 502",3275.3,95.8,95.5,3419,551679,515,15.06,12.74,4,0.12,8.99,14,0.43,0.31,19,0.56,0.68,416,12.17,14.31,138,4.04,3.66,,,6.73,339,9.92,22.29,0,0.69,2.97,4.86,10.46,13.86,,,36.1,30.8,78.03,,38.79,,305.6,56601.5,176,57.59,54.42,38.3,12.53,14.94,9,2.95,2.9,3,0.98,1.39,79.3,25.95,26.35,3447.550394,3663.047792,1067.162772,1165.20201,973.755554,1087.937936,262.111927,296.942721,5750.580647,6213.130461,3837.013296,4067.62765,1186.099303,1433.480002,1200.129821,1391.866605,284.619283,321.959583,6507.861703,7214.933842,21.62,22.71,21.86,19.55,"No",10.49,5.94,13.68,,,,,,,5,7,3,1,2,5,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,79.83,75.9,55.7,42.93,85.07,78.98,64.19,53.14,71.2,56.96,71.07,69.19,66.28,78.79,76.63,68.36,48.99,35.33,76.81,75.25,56.37,44.73,59.16,44.4,21.08,61.88,51.9,49.62,-
1948,"7/1/2002","St Helens SD 502",3369.72,98.07,95.53,3436,554071,538,15.66,12.89,5,0.15,9.39,10,0.3,0.31,8,0.23,0.1,,,,,,,,,6.33,350,10.19,23.66,0,,3.9,4.4,14,12.2,,,,,,,,,317.2,54650.1,195.6,61.66,54.28,36.8,11.6,15.23,8.4,2.65,2.92,2,0.63,1.22,74.4,23.46,26.35,3329.941402,3558.128021,1029.645459,1105.710112,907.672194,1044.12508,244.479772,300.078602,5511.738827,6008.041817,3731.348195,3972.356403,1219.722075,1406.176936,1179.907348,1340.382984,353.600622,324.706771,6484.57824,7043.623095,22.21,23.06,19.59,20.33,"No",9.36,6.27,10.54,,,,,,,0,0,0,0,0,0,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,85.12,79.85,50.19,37.69,86.22,80.41,63.42,53.57,,,74.62,,,81.7,77.37,75,56.23,37.44,79.43,79.26,61.48,46.23,,,68.76,,,51.3,-
1948,"7/1/2003","St Helens SD 502",3356.4,95.79,95.55,3504,551410,547,15.61,12.68,24,0.72,10.05,14,0.42,0.27,7,0.2,0.09,,,,,,,,,,389,11.1,24.85,,0.6,3.4,4.6,5.5,12.6,,,,,,,,,291.4,53851.7,176.3,60.5,54.02,37.4,12.83,15.72,7,2.4,2.86,3,1.03,1.14,67.7,23.23,26.26,3095.698102,3615.516357,825.397848,1080.447678,948.703396,1091.510161,214.406161,316.585551,5084.205507,6104.05975,3567.017388,4069.54675,1007.209731,1394.602386,1161.974041,1418.15316,297.812785,346.091873,6034.013945,7228.39417,23.59,23.82,22.26,20.55,,10.25,5.77,12,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,84.61,74.16,47.37,42.6,,,,,53.84,72.49,74.28,,,,86.61,74.3,52.06,31.65,,,,,33.49,56.55,,,,,-
